province,date,temp_mean,temp_max_mean,temp_min_mean,precip_sum,rainy_days,precip_anomaly
Jawa Tengah,2025-02-01,26.432142857142857,29.067857142857143,24.5,153.70000000000002,25.0,-107.08000000000001
Jawa Tengah,2025-03-01,27.070967741935487,30.138709677419353,24.79032258064516,154.7,25.0,-59.96000000000001
Jawa Tengah,2025-04-01,27.476666666666667,31.246666666666666,24.64,134.2,26.0,-7.600000000000023
Jawa Tengah,2025-05-01,27.25483870967742,30.906451612903226,24.835483870967742,243.0,23.0,110.06
Jawa Tengah,2025-06-01,27.82,32.126666666666665,24.646666666666665,89.7,17.0,-10.620000000000005
Jawa Timur,2021-01-01,26.348387096774193,29.238709677419354,24.648387096774194,402.4,31.0,64.68
Jawa Timur,2021-02-01,26.275000000000002,29.332142857142856,24.37857142857143,344.8,28.0,-2.0
Jawa Timur,2021-03-01,26.87741935483871,29.761290322580646,24.70967741935484,246.3,30.0,-39.18000000000001
Jawa Timur,2021-04-01,27.573333333333334,30.473333333333336,24.8,108.39999999999999,15.0,-66.58
Jawa Timur,2021-05-01,28.383870967741935,30.90967741935484,25.65806451612903,39.4,13.0,-93.66
Jawa Timur,2021-06-01,27.583333333333332,29.9,25.34333333333333,133.0,24.0,64.08
Jawa Timur,2021-07-01,27.493548387096773,30.37741935483871,23.97741935483871,9.0,2.0,-12.55
Jawa Timur,2021-08-01,28.187096774193545,31.561290322580643,24.396774193548385,4.7,1.0,-8.2
Jawa Timur,2021-09-01,28.353333333333335,31.73,24.776666666666664,38.0,9.0,20.375
Jawa Timur,2021-10-01,28.990322580645163,33.01935483870968,24.893548387096775,48.3,9.0,-10.075000000000003
Jawa Timur,2021-11-01,27.09,30.196666666666665,24.86,383.6,29.0,134.70000000000002
Jawa Timur,2021-12-01,26.938709677419357,30.141935483870967,24.761290322580646,338.5,30.0,39.44999999999999
Jawa Timur,2022-01-01,26.480645161290322,29.970967741935485,24.348387096774193,313.8,28.0,-23.91999999999996
Jawa Timur,2022-02-01,26.303571428571427,29.59642857142857,24.22142857142857,358.8,27.0,12.0
Jawa Timur,2022-03-01,26.932258064516127,30.14516129032258,24.729032258064517,405.0,30.0,119.51999999999998
Jawa Timur,2022-04-01,27.596666666666668,30.576666666666664,24.94,174.4,21.0,-0.5799999999999841
Jawa Timur,2022-05-01,27.635483870967743,29.929032258064513,25.451612903225808,269.9,23.0,136.83999999999997
Jawa Timur,2022-06-01,27.31,29.743333333333332,24.64,100.4,16.0,31.480000000000004
Jawa Timur,2022-07-01,27.532258064516128,30.061290322580643,24.43548387096774,40.8,9.0,19.249999999999996
Jawa Timur,2022-08-01,27.925806451612903,30.990322580645163,24.338709677419356,42.1,5.0,29.200000000000003
Jawa Timur,2022-09-01,28.653333333333332,32.43666666666667,24.493333333333332,21.0,5.0,3.375
Jawa Timur,2022-10-01,27.41290322580645,31.04193548387097,24.483870967741936,161.7,25.0,103.32499999999999
Jawa Timur,2022-11-01,26.873333333333335,29.923333333333336,24.55,271.7,28.0,22.799999999999983
Jawa Timur,2022-12-01,26.780645161290323,29.874193548387098,24.403225806451612,256.1,24.0,-42.94999999999999
Jawa Timur,2023-01-01,26.683870967741935,30.193548387096776,24.41290322580645,254.7,31.0,-83.01999999999998
Jawa Timur,2023-02-01,26.228571428571428,29.62857142857143,24.414285714285715,362.1,28.0,15.300000000000011
Jawa Timur,2023-03-01,26.793548387096774,30.103225806451615,24.287096774193547,273.7,27.0,-11.78000000000003
Jawa Timur,2023-04-01,27.30666666666667,30.16,25.063333333333333,243.39999999999998,27.0,68.41999999999999
Jawa Timur,2023-05-01,27.94516129032258,30.312903225806455,25.04516129032258,76.1,8.0,-56.96000000000001
Jawa Timur,2023-06-01,28.34333333333333,31.279999999999998,24.759999999999998,3.3,0.0,-65.62
Jawa Timur,2023-07-01,27.480645161290322,31.23548387096774,23.016129032258064,28.900000000000002,4.0,7.350000000000001
Jawa Timur,2023-08-01,27.52258064516129,31.15806451612903,23.135483870967743,1.1,0.0,-11.8
Jawa Timur,2023-09-01,28.043333333333333,32.17666666666666,22.966666666666665,0.1,0.0,-17.525
Jawa Timur,2023-10-01,29.52258064516129,33.751612903225805,24.716129032258067,4.0,1.0,-54.375
Jawa Timur,2023-11-01,29.703333333333333,34.43666666666666,25.313333333333333,56.0,11.0,-192.9
Jawa Timur,2023-12-01,28.5,32.851612903225806,24.84193548387097,175.6,23.0,-123.45000000000002
Jawa Timur,2024-01-01,27.403225806451612,31.68064516129032,24.58709677419355,339.5,27.0,1.7800000000000296
Jawa Timur,2024-02-01,27.110344827586207,31.175862068965518,24.686206896551724,391.5,29.0,44.69999999999999
Jawa Timur,2024-03-01,27.448387096774194,31.08709677419355,24.758064516129032,239.39999999999998,22.0,-46.08000000000004
Jawa Timur,2024-04-01,28.06,31.11,25.523333333333333,225.4,23.0,50.420000000000016
Jawa Timur,2024-05-01,29.070967741935487,32.064516129032256,25.151612903225807,5.7,1.0,-127.36
Jawa Timur,2024-06-01,28.476666666666667,31.783333333333335,24.63,33.8,11.0,-35.120000000000005
Jawa Timur,2024-07-01,27.76774193548387,31.493548387096773,22.990322580645163,7.5,2.0,-14.05
